start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3357779274641,-121.934523693237,37.3356165542318,-121.934728948741,2023-01-12 19:01:57.400,2023-01-12 19:01:56.400,1.0,25.526854308511172,25.526854308511172,214,215
37.3359429600604,-121.934313222625,37.3357779274641,-121.934523693237,2023-01-12 19:01:58.500,2023-01-12 19:01:57.400,1.1,26.141109512763165,23.764645011602877,215,216
37.3361105961009,-121.934100479552,37.3359429600604,-121.934313222625,2023-01-12 19:01:59.400,2023-01-12 19:01:58.500,0.9,26.48729443345207,29.430327148280078,216,217
37.3362779713042,-121.93388200546,37.3361105961009,-121.934100479552,2023-01-12 19:02:00.400,2023-01-12 19:01:59.400,1.0,26.831074762130722,26.831074762130722,217,218
37.3364469805709,-121.933661518267,37.3362779713042,-121.93388200546,2023-01-12 19:02:01.400,2023-01-12 19:02:00.400,1.0,27.085330319400953,27.085330319400953,218,219
37.3366149206655,-121.933440092816,37.3364469805709,-121.933661518267,2023-01-12 19:02:02.400,2023-01-12 19:02:01.400,1.0,27.063483083692823,27.063483083692823,219,220
37.3367916865364,-121.93320784647,37.3366149206655,-121.933440092816,2023-01-12 19:02:03.500,2023-01-12 19:02:02.400,1.1,28.433353000531394,25.84850272775581,220,221
37.3369498104102,-121.933001843416,37.3367916865364,-121.93320784647,2023-01-12 19:02:04.400,2023-01-12 19:02:03.500,0.9,25.322656964833605,28.136285516481784,221,222
37.3371136457929,-121.932791394242,37.3369498104102,-121.933001843416,2023-01-12 19:02:05.400,2023-01-12 19:02:04.400,1.0,26.04661946830239,26.04661946830239,222,223
37.3372726115628,-121.932588954689,37.3371136457929,-121.932791394242,2023-01-12 19:02:06.500,2023-01-12 19:02:05.400,1.1,25.161328561949833,22.87393505631803,223,224
37.337436195282,-121.932381860076,37.3372726115628,-121.932588954689,2023-01-12 19:02:07.500,2023-01-12 19:02:06.500,1.0,25.814899844583937,25.814899844583937,224,225
37.3375934704662,-121.932185029907,37.337436195282,-121.932381860076,2023-01-12 19:02:08.500,2023-01-12 19:02:07.500,1.0,24.676235404283737,24.676235404283737,225,226
37.3377474029052,-121.931996125242,37.3375934704662,-121.932185029907,2023-01-12 19:02:09.500,2023-01-12 19:02:08.500,1.0,23.91849227096388,23.91849227096388,226,227
37.337915228789,-121.93179586389,37.3377474029052,-121.931996125242,2023-01-12 19:02:10.500,2023-01-12 19:02:09.500,1.0,25.7266964337352,25.7266964337352,227,228
37.3380854499093,-121.931593969144,37.337915228789,-121.93179586389,2023-01-12 19:02:11.500,2023-01-12 19:02:10.500,1.0,26.019095645888864,26.019095645888864,228,229
37.3382639108902,-121.93138150712,37.3380854499093,-121.931593969144,2023-01-12 19:02:12.500,2023-01-12 19:02:11.500,1.0,27.32700868879281,27.32700868879281,229,230
37.3384259672655,-121.931190243814,37.3382639108902,-121.93138150712,2023-01-12 19:02:13.400,2023-01-12 19:02:12.500,0.9,24.71336705262107,27.45929672513452,230,231
