lat,long,time
51.334025,-0.247073,2023-01-13 16:23:58+00:00
51.33401,-0.247025,2023-01-13 16:23:59+00:00
51.333998,-0.246982,2023-01-13 16:24:00+00:00
51.333987,-0.246935,2023-01-13 16:24:01+00:00
51.333979,-0.24688,2023-01-13 16:24:02+00:00
51.333973,-0.246831,2023-01-13 16:24:03+00:00
51.33397,-0.246782,2023-01-13 16:24:04+00:00
51.333972,-0.246733,2023-01-13 16:24:05+00:00
51.333977,-0.246682,2023-01-13 16:24:06+00:00
51.333984,-0.246634,2023-01-13 16:24:07+00:00
51.333993,-0.246588,2023-01-13 16:24:08+00:00
51.334003,-0.246542,2023-01-13 16:24:09+00:00
51.334012,-0.2465,2023-01-13 16:24:10+00:00
51.334022,-0.246458,2023-01-13 16:24:11+00:00
51.334027,-0.246413,2023-01-13 16:24:12+00:00
51.334034,-0.246365,2023-01-13 16:24:13+00:00
51.334033,-0.246308,2023-01-13 16:24:14+00:00
51.334031,-0.246264,2023-01-13 16:24:15+00:00
51.334021,-0.246214,2023-01-13 16:24:16+00:00
51.334011,-0.246176,2023-01-13 16:24:17+00:00
51.333994,-0.246132,2023-01-13 16:24:18+00:00
51.333975,-0.246095,2023-01-13 16:24:19+00:00
51.333954,-0.246054,2023-01-13 16:24:20+00:00
51.333932,-0.246017,2023-01-13 16:24:21+00:00
51.333917,-0.245973,2023-01-13 16:24:22+00:00
51.333918,-0.245935,2023-01-13 16:24:23+00:00
51.333928,-0.245896,2023-01-13 16:24:24+00:00
51.333947,-0.245859,2023-01-13 16:24:25+00:00
51.333967,-0.245824,2023-01-13 16:24:26+00:00
51.333992,-0.245796,2023-01-13 16:24:27+00:00
51.334013,-0.24577,2023-01-13 16:24:28+00:00
51.334039,-0.245734,2023-01-13 16:24:29+00:00
51.334063,-0.245705,2023-01-13 16:24:30+00:00
51.334091,-0.245672,2023-01-13 16:24:31+00:00
51.334115,-0.245642,2023-01-13 16:24:32+00:00
51.334142,-0.245601,2023-01-13 16:24:33+00:00
51.334161,-0.245567,2023-01-13 16:24:34+00:00
51.33418,-0.24553,2023-01-13 16:24:35+00:00
51.334186,-0.245487,2023-01-13 16:24:36+00:00
51.334192,-0.245452,2023-01-13 16:24:37+00:00
51.334206,-0.245429,2023-01-13 16:24:38+00:00
51.334226,-0.245405,2023-01-13 16:24:39+00:00
51.334241,-0.245388,2023-01-13 16:24:40+00:00
51.334266,-0.245358,2023-01-13 16:24:41+00:00
51.334289,-0.245331,2023-01-13 16:24:42+00:00
51.334317,-0.245303,2023-01-13 16:24:43+00:00
51.334344,-0.245276,2023-01-13 16:24:44+00:00
51.334372,-0.245247,2023-01-13 16:24:45+00:00
51.334399,-0.24522,2023-01-13 16:24:46+00:00
51.334428,-0.245194,2023-01-13 16:24:47+00:00
51.334455,-0.245181,2023-01-13 16:24:48+00:00
51.334487,-0.245167,2023-01-13 16:24:49+00:00
51.334517,-0.245156,2023-01-13 16:24:50+00:00
51.334548,-0.245137,2023-01-13 16:24:51+00:00
51.334573,-0.24511,2023-01-13 16:24:52+00:00
51.334595,-0.245067,2023-01-13 16:24:53+00:00
51.334607,-0.245023,2023-01-13 16:24:54+00:00
51.334612,-0.244964,2023-01-13 16:24:55+00:00
51.334607,-0.244916,2023-01-13 16:24:56+00:00
51.334592,-0.244866,2023-01-13 16:24:57+00:00
51.334571,-0.24482,2023-01-13 16:24:58+00:00
51.334545,-0.244775,2023-01-13 16:24:59+00:00
51.334519,-0.244743,2023-01-13 16:25:00+00:00
51.334495,-0.244709,2023-01-13 16:25:01+00:00
51.334485,-0.244677,2023-01-13 16:25:02+00:00
51.334482,-0.244637,2023-01-13 16:25:03+00:00
51.33448,-0.244597,2023-01-13 16:25:04+00:00
51.334484,-0.244558,2023-01-13 16:25:05+00:00
51.334488,-0.244519,2023-01-13 16:25:06+00:00
51.334493,-0.244472,2023-01-13 16:25:07+00:00
51.334501,-0.24443,2023-01-13 16:25:08+00:00
51.334509,-0.24438,2023-01-13 16:25:09+00:00
51.334519,-0.244327,2023-01-13 16:25:10+00:00
51.33453,-0.244279,2023-01-13 16:25:11+00:00
51.334541,-0.244237,2023-01-13 16:25:12+00:00
51.334551,-0.244191,2023-01-13 16:25:13+00:00
51.33456,-0.244144,2023-01-13 16:25:14+00:00
51.334567,-0.244089,2023-01-13 16:25:15+00:00
51.334573,-0.244046,2023-01-13 16:25:16+00:00
51.334579,-0.243995,2023-01-13 16:25:17+00:00
51.33458,-0.243944,2023-01-13 16:25:18+00:00
51.334576,-0.243897,2023-01-13 16:25:19+00:00
51.334573,-0.24385,2023-01-13 16:25:20+00:00
51.334579,-0.24381,2023-01-13 16:25:21+00:00
51.334591,-0.243777,2023-01-13 16:25:22+00:00
51.334613,-0.243739,2023-01-13 16:25:23+00:00
51.334632,-0.243713,2023-01-13 16:25:24+00:00
51.334659,-0.243679,2023-01-13 16:25:25+00:00
51.334681,-0.24365,2023-01-13 16:25:26+00:00
51.334704,-0.243617,2023-01-13 16:25:27+00:00
51.334723,-0.243582,2023-01-13 16:25:28+00:00
51.334749,-0.243537,2023-01-13 16:25:29+00:00
51.334768,-0.243503,2023-01-13 16:25:30+00:00
51.334785,-0.243475,2023-01-13 16:25:31+00:00
51.334804,-0.243441,2023-01-13 16:25:32+00:00
51.33483,-0.2434,2023-01-13 16:25:33+00:00
51.334857,-0.243373,2023-01-13 16:25:34+00:00
51.334893,-0.243357,2023-01-13 16:25:35+00:00
51.334923,-0.243353,2023-01-13 16:25:36+00:00
51.334955,-0.243359,2023-01-13 16:25:37+00:00
51.334984,-0.243363,2023-01-13 16:25:38+00:00
51.335015,-0.243365,2023-01-13 16:25:39+00:00
51.335041,-0.243364,2023-01-13 16:25:40+00:00
51.335061,-0.243385,2023-01-13 16:25:41+00:00
51.335079,-0.243421,2023-01-13 16:25:42+00:00
51.3351,-0.243463,2023-01-13 16:25:43+00:00
51.335121,-0.243492,2023-01-13 16:25:44+00:00
51.335147,-0.243521,2023-01-13 16:25:45+00:00
51.335177,-0.243546,2023-01-13 16:25:46+00:00
51.335206,-0.243569,2023-01-13 16:25:47+00:00
51.335241,-0.243597,2023-01-13 16:25:48+00:00
51.335271,-0.243622,2023-01-13 16:25:49+00:00
51.335305,-0.243645,2023-01-13 16:25:50+00:00
51.335337,-0.24367,2023-01-13 16:25:51+00:00
51.33537,-0.243697,2023-01-13 16:25:52+00:00
51.335397,-0.243717,2023-01-13 16:25:53+00:00
51.335429,-0.243739,2023-01-13 16:25:54+00:00
51.335457,-0.24376,2023-01-13 16:25:55+00:00
51.335487,-0.243779,2023-01-13 16:25:56+00:00
51.335518,-0.243791,2023-01-13 16:25:57+00:00
51.335554,-0.243806,2023-01-13 16:25:58+00:00
51.335585,-0.243826,2023-01-13 16:25:59+00:00
51.335622,-0.243851,2023-01-13 16:26:00+00:00
51.335652,-0.243866,2023-01-13 16:26:01+00:00
51.335688,-0.243888,2023-01-13 16:26:02+00:00
51.335719,-0.243911,2023-01-13 16:26:03+00:00
51.335751,-0.243935,2023-01-13 16:26:04+00:00
51.33578,-0.243957,2023-01-13 16:26:05+00:00
51.335811,-0.243979,2023-01-13 16:26:06+00:00
51.335843,-0.243996,2023-01-13 16:26:07+00:00
51.335872,-0.244015,2023-01-13 16:26:08+00:00
51.335903,-0.244032,2023-01-13 16:26:09+00:00
51.335931,-0.244051,2023-01-13 16:26:10+00:00
51.335962,-0.244072,2023-01-13 16:26:11+00:00
51.33599,-0.244094,2023-01-13 16:26:12+00:00
51.336021,-0.244117,2023-01-13 16:26:13+00:00
51.336051,-0.244141,2023-01-13 16:26:14+00:00
51.336084,-0.244162,2023-01-13 16:26:15+00:00
51.336116,-0.244183,2023-01-13 16:26:16+00:00
51.336149,-0.244204,2023-01-13 16:26:17+00:00
51.33618,-0.244223,2023-01-13 16:26:18+00:00
51.336219,-0.244248,2023-01-13 16:26:19+00:00
51.336247,-0.244264,2023-01-13 16:26:20+00:00
51.33628,-0.244286,2023-01-13 16:26:21+00:00
51.33631,-0.244303,2023-01-13 16:26:22+00:00
51.336344,-0.244324,2023-01-13 16:26:23+00:00
51.336377,-0.244341,2023-01-13 16:26:24+00:00
51.33641,-0.244363,2023-01-13 16:26:25+00:00
51.33644,-0.244382,2023-01-13 16:26:26+00:00
51.336471,-0.244401,2023-01-13 16:26:27+00:00
51.336501,-0.244416,2023-01-13 16:26:28+00:00
51.336533,-0.244435,2023-01-13 16:26:29+00:00
51.336563,-0.244455,2023-01-13 16:26:30+00:00
51.336596,-0.244474,2023-01-13 16:26:31+00:00
51.336629,-0.2445,2023-01-13 16:26:32+00:00
51.336659,-0.244529,2023-01-13 16:26:33+00:00
51.33669,-0.244556,2023-01-13 16:26:34+00:00
51.33672,-0.244579,2023-01-13 16:26:35+00:00
51.336751,-0.244599,2023-01-13 16:26:36+00:00
51.336778,-0.244622,2023-01-13 16:26:37+00:00
51.33681,-0.244641,2023-01-13 16:26:38+00:00
51.33684,-0.24466,2023-01-13 16:26:39+00:00
51.336871,-0.244675,2023-01-13 16:26:40+00:00
51.336906,-0.244692,2023-01-13 16:26:41+00:00
51.336935,-0.244711,2023-01-13 16:26:42+00:00
51.336965,-0.244736,2023-01-13 16:26:43+00:00
51.336999,-0.244761,2023-01-13 16:26:44+00:00
51.337029,-0.244783,2023-01-13 16:26:45+00:00
51.337062,-0.244799,2023-01-13 16:26:46+00:00
51.33709,-0.244818,2023-01-13 16:26:47+00:00
51.337124,-0.244839,2023-01-13 16:26:48+00:00
51.337154,-0.244854,2023-01-13 16:26:49+00:00
51.337192,-0.244871,2023-01-13 16:26:50+00:00
51.337223,-0.24489,2023-01-13 16:26:51+00:00
51.337257,-0.244911,2023-01-13 16:26:52+00:00
51.337285,-0.244931,2023-01-13 16:26:53+00:00
51.337316,-0.244956,2023-01-13 16:26:54+00:00
51.337342,-0.244978,2023-01-13 16:26:55+00:00
51.337367,-0.245008,2023-01-13 16:26:56+00:00
51.337388,-0.245035,2023-01-13 16:26:57+00:00
51.337414,-0.245063,2023-01-13 16:26:58+00:00
51.337443,-0.245088,2023-01-13 16:26:59+00:00
51.337472,-0.24512,2023-01-13 16:27:00+00:00
51.337502,-0.245145,2023-01-13 16:27:01+00:00
51.337536,-0.245167,2023-01-13 16:27:02+00:00
51.337564,-0.245183,2023-01-13 16:27:03+00:00
51.337595,-0.245203,2023-01-13 16:27:04+00:00
51.337624,-0.245225,2023-01-13 16:27:05+00:00
51.337655,-0.24525,2023-01-13 16:27:06+00:00
51.337684,-0.245272,2023-01-13 16:27:07+00:00
51.337712,-0.245296,2023-01-13 16:27:08+00:00
51.337746,-0.245317,2023-01-13 16:27:09+00:00
51.337776,-0.245335,2023-01-13 16:27:10+00:00
51.337808,-0.245355,2023-01-13 16:27:11+00:00
51.33784,-0.245378,2023-01-13 16:27:12+00:00
51.337872,-0.245395,2023-01-13 16:27:13+00:00
51.337906,-0.24542,2023-01-13 16:27:14+00:00
51.33794,-0.245445,2023-01-13 16:27:15+00:00
51.337973,-0.245471,2023-01-13 16:27:16+00:00
51.338004,-0.245497,2023-01-13 16:27:17+00:00
51.338036,-0.245522,2023-01-13 16:27:18+00:00
51.338061,-0.245542,2023-01-13 16:27:19+00:00
51.338089,-0.245563,2023-01-13 16:27:20+00:00
51.338119,-0.245584,2023-01-13 16:27:21+00:00
51.338148,-0.245608,2023-01-13 16:27:22+00:00
51.338178,-0.245631,2023-01-13 16:27:23+00:00
51.33821,-0.245653,2023-01-13 16:27:24+00:00
51.338239,-0.245678,2023-01-13 16:27:25+00:00
51.338269,-0.245704,2023-01-13 16:27:26+00:00
51.3383,-0.245727,2023-01-13 16:27:27+00:00
51.338333,-0.245752,2023-01-13 16:27:28+00:00
51.338364,-0.245775,2023-01-13 16:27:29+00:00
51.338393,-0.245799,2023-01-13 16:27:30+00:00
51.338426,-0.245825,2023-01-13 16:27:31+00:00
51.338455,-0.245855,2023-01-13 16:27:32+00:00
51.338483,-0.245885,2023-01-13 16:27:33+00:00
51.338511,-0.245914,2023-01-13 16:27:34+00:00
51.338544,-0.245941,2023-01-13 16:27:35+00:00
51.338574,-0.245963,2023-01-13 16:27:36+00:00
51.338605,-0.245985,2023-01-13 16:27:37+00:00
51.338634,-0.24601,2023-01-13 16:27:38+00:00
51.338669,-0.246039,2023-01-13 16:27:39+00:00
51.338698,-0.246065,2023-01-13 16:27:40+00:00
51.338727,-0.246088,2023-01-13 16:27:41+00:00
51.338756,-0.246111,2023-01-13 16:27:42+00:00
51.338788,-0.246137,2023-01-13 16:27:43+00:00
51.338818,-0.24616,2023-01-13 16:27:44+00:00
51.33885,-0.246186,2023-01-13 16:27:45+00:00
51.338876,-0.246209,2023-01-13 16:27:46+00:00
51.338904,-0.246233,2023-01-13 16:27:47+00:00
51.338929,-0.246257,2023-01-13 16:27:48+00:00
51.338961,-0.24629,2023-01-13 16:27:49+00:00
51.338989,-0.246319,2023-01-13 16:27:50+00:00
51.339026,-0.246346,2023-01-13 16:27:51+00:00
51.339051,-0.246369,2023-01-13 16:27:52+00:00
51.339086,-0.246393,2023-01-13 16:27:53+00:00
51.339118,-0.246418,2023-01-13 16:27:54+00:00
51.339154,-0.246446,2023-01-13 16:27:55+00:00
51.339186,-0.246466,2023-01-13 16:27:56+00:00
51.339219,-0.246487,2023-01-13 16:27:57+00:00
51.339251,-0.246511,2023-01-13 16:27:58+00:00
51.339285,-0.246539,2023-01-13 16:27:59+00:00
51.339315,-0.246565,2023-01-13 16:28:00+00:00
51.339345,-0.246586,2023-01-13 16:28:01+00:00
51.339378,-0.246612,2023-01-13 16:28:02+00:00
51.339412,-0.246641,2023-01-13 16:28:03+00:00
51.339447,-0.246668,2023-01-13 16:28:04+00:00
51.339479,-0.246696,2023-01-13 16:28:05+00:00
51.339513,-0.246719,2023-01-13 16:28:06+00:00
51.339545,-0.246746,2023-01-13 16:28:07+00:00
51.339576,-0.246768,2023-01-13 16:28:08+00:00
51.339604,-0.246789,2023-01-13 16:28:09+00:00
51.339636,-0.246817,2023-01-13 16:28:10+00:00
51.339666,-0.246845,2023-01-13 16:28:11+00:00
51.3397,-0.246872,2023-01-13 16:28:12+00:00
51.339725,-0.2469,2023-01-13 16:28:13+00:00
51.339753,-0.246927,2023-01-13 16:28:14+00:00
51.339781,-0.246953,2023-01-13 16:28:15+00:00
51.339813,-0.246981,2023-01-13 16:28:16+00:00
51.339843,-0.247008,2023-01-13 16:28:17+00:00
51.339878,-0.247037,2023-01-13 16:28:18+00:00
51.33991,-0.247064,2023-01-13 16:28:19+00:00
51.339944,-0.24709,2023-01-13 16:28:20+00:00
51.339973,-0.247114,2023-01-13 16:28:21+00:00
51.340005,-0.247134,2023-01-13 16:28:22+00:00
51.340034,-0.247155,2023-01-13 16:28:23+00:00
51.340063,-0.247178,2023-01-13 16:28:24+00:00
51.340093,-0.247202,2023-01-13 16:28:25+00:00
51.340124,-0.247225,2023-01-13 16:28:26+00:00
51.340152,-0.24725,2023-01-13 16:28:27+00:00
51.340183,-0.247276,2023-01-13 16:28:28+00:00
51.340213,-0.247301,2023-01-13 16:28:29+00:00
51.340243,-0.247327,2023-01-13 16:28:30+00:00
51.340272,-0.24735,2023-01-13 16:28:31+00:00
51.340309,-0.247374,2023-01-13 16:28:32+00:00
51.340338,-0.247399,2023-01-13 16:28:33+00:00
51.340371,-0.247427,2023-01-13 16:28:34+00:00
51.340399,-0.247448,2023-01-13 16:28:35+00:00
51.340435,-0.247476,2023-01-13 16:28:36+00:00
51.340466,-0.247498,2023-01-13 16:28:37+00:00
51.340498,-0.247523,2023-01-13 16:28:38+00:00
51.340529,-0.247543,2023-01-13 16:28:39+00:00
51.340558,-0.247567,2023-01-13 16:28:40+00:00
51.340586,-0.247596,2023-01-13 16:28:41+00:00
51.340619,-0.247631,2023-01-13 16:28:42+00:00
51.340645,-0.247654,2023-01-13 16:28:43+00:00
51.340676,-0.247683,2023-01-13 16:28:44+00:00
51.340705,-0.247711,2023-01-13 16:28:45+00:00
51.340736,-0.247744,2023-01-13 16:28:46+00:00
51.340767,-0.24777,2023-01-13 16:28:47+00:00
51.340803,-0.247791,2023-01-13 16:28:48+00:00
51.340836,-0.2478,2023-01-13 16:28:49+00:00
51.340868,-0.247783,2023-01-13 16:28:50+00:00
51.340899,-0.247756,2023-01-13 16:28:51+00:00
51.340927,-0.247714,2023-01-13 16:28:52+00:00
51.340948,-0.24767,2023-01-13 16:28:53+00:00
51.340967,-0.247624,2023-01-13 16:28:54+00:00
51.340979,-0.247577,2023-01-13 16:28:55+00:00
51.340992,-0.247526,2023-01-13 16:28:56+00:00
51.341003,-0.24747,2023-01-13 16:28:57+00:00
51.341017,-0.247423,2023-01-13 16:28:58+00:00
51.34103,-0.247377,2023-01-13 16:28:59+00:00
51.341047,-0.247329,2023-01-13 16:29:00+00:00
51.341062,-0.247278,2023-01-13 16:29:01+00:00
51.341075,-0.24724,2023-01-13 16:29:02+00:00
51.341087,-0.247198,2023-01-13 16:29:03+00:00
51.341101,-0.24716,2023-01-13 16:29:04+00:00
51.341113,-0.24711,2023-01-13 16:29:05+00:00
51.341125,-0.24707,2023-01-13 16:29:06+00:00
51.341139,-0.247022,2023-01-13 16:29:07+00:00
51.341153,-0.246979,2023-01-13 16:29:08+00:00
51.34117,-0.24693,2023-01-13 16:29:09+00:00
51.341186,-0.246887,2023-01-13 16:29:10+00:00
51.341205,-0.246845,2023-01-13 16:29:11+00:00
51.341222,-0.246807,2023-01-13 16:29:12+00:00
51.341244,-0.246761,2023-01-13 16:29:13+00:00
51.341267,-0.246724,2023-01-13 16:29:14+00:00
51.341293,-0.246702,2023-01-13 16:29:15+00:00
51.341316,-0.246676,2023-01-13 16:29:16+00:00
51.341336,-0.246641,2023-01-13 16:29:17+00:00
51.341348,-0.246601,2023-01-13 16:29:18+00:00
51.341361,-0.246557,2023-01-13 16:29:19+00:00
51.341367,-0.246516,2023-01-13 16:29:20+00:00
51.341363,-0.246469,2023-01-13 16:29:21+00:00
51.341362,-0.246416,2023-01-13 16:29:22+00:00
51.341369,-0.246359,2023-01-13 16:29:23+00:00
51.341378,-0.246306,2023-01-13 16:29:24+00:00
51.341392,-0.246255,2023-01-13 16:29:25+00:00
51.341404,-0.246217,2023-01-13 16:29:26+00:00
51.341416,-0.246182,2023-01-13 16:29:27+00:00
51.341424,-0.246145,2023-01-13 16:29:28+00:00
51.341437,-0.246109,2023-01-13 16:29:29+00:00
51.341449,-0.246064,2023-01-13 16:29:30+00:00
51.34146,-0.246026,2023-01-13 16:29:31+00:00
51.341477,-0.245988,2023-01-13 16:29:32+00:00
51.341486,-0.245979,2023-01-13 16:29:33+00:00
51.341487,-0.245977,2023-01-13 16:29:34+00:00
51.341487,-0.24597,2023-01-13 16:29:35+00:00
51.341494,-0.24594,2023-01-13 16:29:36+00:00
51.341497,-0.245912,2023-01-13 16:29:37+00:00
51.341508,-0.245876,2023-01-13 16:29:38+00:00
51.341515,-0.245849,2023-01-13 16:29:39+00:00
51.341511,-0.24584,2023-01-13 16:29:40+00:00
51.341509,-0.245845,2023-01-13 16:29:41+00:00
51.341503,-0.245866,2023-01-13 16:29:42+00:00
51.341495,-0.245882,2023-01-13 16:29:43+00:00
51.341484,-0.24592,2023-01-13 16:29:44+00:00
51.341473,-0.245959,2023-01-13 16:29:45+00:00
51.341459,-0.246023,2023-01-13 16:29:46+00:00
51.341445,-0.246067,2023-01-13 16:29:47+00:00
51.341426,-0.246119,2023-01-13 16:29:48+00:00
51.341408,-0.246171,2023-01-13 16:29:49+00:00
51.34139,-0.246222,2023-01-13 16:29:50+00:00
51.341373,-0.246272,2023-01-13 16:29:51+00:00
51.341357,-0.246323,2023-01-13 16:29:52+00:00
51.341347,-0.24637,2023-01-13 16:29:53+00:00
51.341339,-0.24642,2023-01-13 16:29:54+00:00
51.341341,-0.246465,2023-01-13 16:29:55+00:00
51.341348,-0.246507,2023-01-13 16:29:56+00:00
51.341347,-0.246548,2023-01-13 16:29:57+00:00
51.341337,-0.246586,2023-01-13 16:29:58+00:00
51.341323,-0.246631,2023-01-13 16:29:59+00:00
51.341302,-0.246679,2023-01-13 16:30:00+00:00
51.341282,-0.246711,2023-01-13 16:30:01+00:00
51.341257,-0.246754,2023-01-13 16:30:02+00:00
51.341233,-0.246795,2023-01-13 16:30:03+00:00
51.341209,-0.246842,2023-01-13 16:30:04+00:00
51.341188,-0.246882,2023-01-13 16:30:05+00:00
51.341171,-0.246934,2023-01-13 16:30:06+00:00
51.341152,-0.246979,2023-01-13 16:30:07+00:00
51.341132,-0.247031,2023-01-13 16:30:08+00:00
51.341111,-0.24707,2023-01-13 16:30:09+00:00
51.341091,-0.247116,2023-01-13 16:30:10+00:00
51.341072,-0.247158,2023-01-13 16:30:11+00:00
51.341056,-0.247204,2023-01-13 16:30:12+00:00
51.34104,-0.247246,2023-01-13 16:30:13+00:00
51.341021,-0.24729,2023-01-13 16:30:14+00:00
51.341007,-0.247331,2023-01-13 16:30:15+00:00
51.340993,-0.247382,2023-01-13 16:30:16+00:00
51.340978,-0.247427,2023-01-13 16:30:17+00:00
51.340964,-0.247473,2023-01-13 16:30:18+00:00
51.34095,-0.247518,2023-01-13 16:30:19+00:00
51.340937,-0.247569,2023-01-13 16:30:20+00:00
51.340922,-0.24761,2023-01-13 16:30:21+00:00
51.340901,-0.247661,2023-01-13 16:30:22+00:00
51.340881,-0.247696,2023-01-13 16:30:23+00:00
51.340852,-0.247719,2023-01-13 16:30:24+00:00
51.340825,-0.247728,2023-01-13 16:30:25+00:00
51.340794,-0.247727,2023-01-13 16:30:26+00:00
51.340768,-0.24772,2023-01-13 16:30:27+00:00
51.340734,-0.247701,2023-01-13 16:30:28+00:00
51.340708,-0.247675,2023-01-13 16:30:29+00:00
51.340675,-0.247641,2023-01-13 16:30:30+00:00
51.340651,-0.247616,2023-01-13 16:30:31+00:00
51.340621,-0.247583,2023-01-13 16:30:32+00:00
51.340597,-0.247553,2023-01-13 16:30:33+00:00
51.340569,-0.247524,2023-01-13 16:30:34+00:00
51.340541,-0.247503,2023-01-13 16:30:35+00:00
51.340514,-0.247479,2023-01-13 16:30:36+00:00
51.340488,-0.247457,2023-01-13 16:30:37+00:00
51.340459,-0.247434,2023-01-13 16:30:38+00:00
51.340431,-0.247412,2023-01-13 16:30:39+00:00
51.340404,-0.247388,2023-01-13 16:30:40+00:00
51.340374,-0.24737,2023-01-13 16:30:41+00:00
51.340347,-0.247352,2023-01-13 16:30:42+00:00
51.340319,-0.247332,2023-01-13 16:30:43+00:00
51.340293,-0.247305,2023-01-13 16:30:44+00:00
51.340266,-0.247285,2023-01-13 16:30:45+00:00
51.340239,-0.247264,2023-01-13 16:30:46+00:00
51.340212,-0.247242,2023-01-13 16:30:47+00:00
51.340185,-0.247216,2023-01-13 16:30:48+00:00
51.340156,-0.247191,2023-01-13 16:30:49+00:00
51.340131,-0.247167,2023-01-13 16:30:50+00:00
51.340102,-0.247145,2023-01-13 16:30:51+00:00
51.340075,-0.247125,2023-01-13 16:30:52+00:00
51.340045,-0.247108,2023-01-13 16:30:53+00:00
51.340017,-0.247096,2023-01-13 16:30:54+00:00
51.339983,-0.247093,2023-01-13 16:30:55+00:00
51.339953,-0.247094,2023-01-13 16:30:56+00:00
51.339921,-0.247125,2023-01-13 16:30:57+00:00
51.339891,-0.247162,2023-01-13 16:30:58+00:00
51.339866,-0.247211,2023-01-13 16:30:59+00:00
51.339847,-0.247253,2023-01-13 16:31:00+00:00
51.339826,-0.247308,2023-01-13 16:31:01+00:00
51.339812,-0.247353,2023-01-13 16:31:02+00:00
51.339798,-0.247403,2023-01-13 16:31:03+00:00
51.339781,-0.24745,2023-01-13 16:31:04+00:00
51.339763,-0.247504,2023-01-13 16:31:05+00:00
51.339747,-0.247545,2023-01-13 16:31:06+00:00
51.339731,-0.247594,2023-01-13 16:31:07+00:00
51.339717,-0.247636,2023-01-13 16:31:08+00:00
51.339703,-0.247686,2023-01-13 16:31:09+00:00
51.339693,-0.247729,2023-01-13 16:31:10+00:00
51.339683,-0.247776,2023-01-13 16:31:11+00:00
51.339674,-0.247815,2023-01-13 16:31:12+00:00
51.339663,-0.247857,2023-01-13 16:31:13+00:00
51.33965,-0.247903,2023-01-13 16:31:14+00:00
51.339635,-0.247952,2023-01-13 16:31:15+00:00
51.339621,-0.247998,2023-01-13 16:31:16+00:00
51.339605,-0.248047,2023-01-13 16:31:17+00:00
51.339592,-0.248095,2023-01-13 16:31:18+00:00
51.339577,-0.248143,2023-01-13 16:31:19+00:00
51.339565,-0.248189,2023-01-13 16:31:20+00:00
51.339555,-0.248237,2023-01-13 16:31:21+00:00
51.339552,-0.248291,2023-01-13 16:31:22+00:00
51.339551,-0.248347,2023-01-13 16:31:23+00:00
51.339562,-0.2484,2023-01-13 16:31:24+00:00
51.339573,-0.248453,2023-01-13 16:31:25+00:00
51.339592,-0.248503,2023-01-13 16:31:26+00:00
51.339606,-0.248544,2023-01-13 16:31:27+00:00
51.339624,-0.248591,2023-01-13 16:31:28+00:00
51.33964,-0.248638,2023-01-13 16:31:29+00:00
51.339661,-0.24869,2023-01-13 16:31:30+00:00
51.339677,-0.248729,2023-01-13 16:31:31+00:00
51.339698,-0.248769,2023-01-13 16:31:32+00:00
51.339717,-0.248806,2023-01-13 16:31:33+00:00
51.339739,-0.248853,2023-01-13 16:31:34+00:00
51.339759,-0.248897,2023-01-13 16:31:35+00:00
51.339783,-0.248946,2023-01-13 16:31:36+00:00
51.339803,-0.248984,2023-01-13 16:31:37+00:00
51.339825,-0.249026,2023-01-13 16:31:38+00:00
51.339847,-0.249061,2023-01-13 16:31:39+00:00
51.339868,-0.249096,2023-01-13 16:31:40+00:00
51.339893,-0.249136,2023-01-13 16:31:41+00:00
51.339917,-0.249174,2023-01-13 16:31:42+00:00
51.339943,-0.249205,2023-01-13 16:31:43+00:00
51.339974,-0.249233,2023-01-13 16:31:44+00:00
51.340011,-0.249237,2023-01-13 16:31:45+00:00
51.340044,-0.249228,2023-01-13 16:31:46+00:00
51.340071,-0.249207,2023-01-13 16:31:47+00:00
51.340095,-0.249179,2023-01-13 16:31:48+00:00
51.340123,-0.249143,2023-01-13 16:31:49+00:00
51.340151,-0.249101,2023-01-13 16:31:50+00:00
51.340178,-0.249057,2023-01-13 16:31:51+00:00
51.340208,-0.249011,2023-01-13 16:31:52+00:00
51.340233,-0.248963,2023-01-13 16:31:53+00:00
51.340257,-0.248922,2023-01-13 16:31:54+00:00
51.340287,-0.248871,2023-01-13 16:31:55+00:00
51.340311,-0.248834,2023-01-13 16:31:56+00:00
51.340335,-0.248794,2023-01-13 16:31:57+00:00
51.340358,-0.248764,2023-01-13 16:31:58+00:00
51.340383,-0.248734,2023-01-13 16:31:59+00:00
51.340406,-0.248717,2023-01-13 16:32:00+00:00
51.340435,-0.248696,2023-01-13 16:32:01+00:00
51.340456,-0.248678,2023-01-13 16:32:02+00:00
51.340478,-0.24864,2023-01-13 16:32:03+00:00
51.340489,-0.248604,2023-01-13 16:32:04+00:00
51.34048,-0.248577,2023-01-13 16:32:05+00:00
51.340456,-0.248592,2023-01-13 16:32:06+00:00
51.340419,-0.248629,2023-01-13 16:32:07+00:00
51.34039,-0.248662,2023-01-13 16:32:08+00:00
51.340357,-0.248709,2023-01-13 16:32:09+00:00
51.34033,-0.248741,2023-01-13 16:32:10+00:00
51.340308,-0.248777,2023-01-13 16:32:11+00:00
51.340285,-0.248811,2023-01-13 16:32:12+00:00
51.340262,-0.248851,2023-01-13 16:32:13+00:00
51.340239,-0.248881,2023-01-13 16:32:14+00:00
51.340215,-0.248914,2023-01-13 16:32:15+00:00
51.340189,-0.248944,2023-01-13 16:32:16+00:00
