start_lat,start_long,total_time,total_distance,velocity
51.338254,-0.250342,1.0,3.7705161139898613,3.7705161139898613
51.338228,-0.250318,1.0,3.341318697553201,3.341318697553201
51.338202,-0.250295,1.0,3.3069887464807977,3.3069887464807977
51.33818,-0.250274,1.0,2.851724502701914,2.851724502701914
51.338158,-0.250249,1.0,3.004308314153777,3.004308314153777
51.338134,-0.250226,1.0,3.1142286820837217,3.1142286820837217
51.338109,-0.250201,1.0,3.281938261719991,3.281938261719991
51.338081,-0.25018,1.0,3.4417476275555052,3.4417476275555052
51.338057,-0.250163,1.0,2.9211204606486554,2.9211204606486554
51.338028,-0.250142,1.0,3.542761020931464,3.542761020931464
51.338005,-0.250121,1.0,2.9477688717027672,2.9477688717027672
51.337978,-0.250094,1.0,3.544496091466177,3.544496091466177
51.337957,-0.250067,1.0,2.9997837225161157,2.9997837225161157
51.33793,-0.250038,1.0,3.6204081636126153,3.6204081636126153
51.337908,-0.250017,1.0,2.851728848167098,2.851728848167098
51.337881,-0.249992,1.0,3.4725236215287745,3.4725236215287745
51.337857,-0.249971,1.0,3.0448485560216882,3.0448485560216882
51.337833,-0.249941,1.0,3.3911819038985893,3.3911819038985893
51.337811,-0.249917,1.0,2.9644490272404207,2.9644490272404207
51.337787,-0.249891,1.0,3.2268135271290483,3.2268135271290483
51.337762,-0.249869,1.0,3.175914524053851,3.175914524053851
51.337737,-0.249848,1.0,3.1428676045593424,3.1428676045593424
51.337709,-0.249827,1.0,3.441752483015866,3.441752483015866
51.33769,-0.249809,1.0,2.457996760787852,2.457996760787852
51.337663,-0.249789,1.0,3.311463203786724,3.311463203786724
51.337637,-0.249771,1.0,3.1528876300846083,3.1528876300846083
51.337605,-0.249747,1.0,3.9334329327643247,3.9334329327643247
51.337578,-0.249731,1.0,3.2041364773084107,3.2041364773084107
51.337549,-0.249712,1.0,3.4875056095964925,3.4875056095964925
51.337521,-0.249691,1.0,3.4417549377535344,3.4417549377535344
51.337492,-0.249665,1.0,3.7003289956030443,3.7003289956030443
51.337459,-0.249641,1.0,4.034409087263272,4.034409087263272
51.33743,-0.249617,1.0,3.6341177467066608,3.6341177467066608
51.337401,-0.249595,1.0,3.5721189318966857,3.5721189318966857
51.337375,-0.249574,1.0,3.241744570210522,3.241744570210522
51.337348,-0.249547,1.0,3.5445095073449155,3.5445095073449155
51.337322,-0.249521,1.0,3.413231919049999,3.413231919049999
51.337293,-0.249494,1.0,3.7349496141574434,3.7349496141574434
51.337267,-0.249467,1.0,3.450731283697334,3.450731283697334
51.337237,-0.24944,1.0,3.8314665863922692,3.8314665863922692
51.33721,-0.249416,1.0,3.4381019648576965,3.4381019648576965
51.337181,-0.249388,1.0,3.7705391785744036,3.7705391785744036
51.337157,-0.249363,1.0,3.188218773222856,3.188218773222856
51.337129,-0.249337,1.0,3.603742680758931,3.603742680758931
51.337107,-0.249315,1.0,2.888123081513261,2.888123081513261
51.33708,-0.249295,1.0,3.3114703716609992,3.3114703716609992
51.337053,-0.249274,1.0,3.341399470507646,3.341399470507646
51.337024,-0.249248,1.0,3.700337801734675,3.700337801734675
51.336994,-0.249222,1.0,3.797733947952904,3.797733947952904
51.336964,-0.24919,1.0,4.014077627061696,4.014077627061696
51.336936,-0.249164,1.0,3.603746415205928,3.603746415205928
51.336911,-0.249142,1.0,3.175927872387877,3.175927872387877
51.336888,-0.249113,1.0,3.2606770791050814,3.2606770791050814
51.336861,-0.249083,1.0,3.659791203123554,3.659791203123554
51.336833,-0.24906,1.0,3.5032992628788557,3.5032992628788557
51.33681,-0.249043,1.0,2.8197996535045013,2.8197996535045013
51.336784,-0.249022,1.0,3.241752805005743,3.241752805005743
51.336755,-0.248994,1.0,3.7705483348741526,3.7705483348741526
51.336726,-0.248965,1.0,3.8070799694264723,3.8070799694264723
51.336702,-0.248939,1.0,3.226837130996267,3.226837130996267
51.336673,-0.248914,1.0,3.6667244918127135,3.6667244918127135
51.336646,-0.248889,1.0,3.472546556591439,3.472546556591439
51.336617,-0.24886,1.0,3.807082462906101,3.807082462906101
51.336589,-0.248833,1.0,3.6392898717694893,3.6392898717694893
51.336557,-0.248805,1.0,4.059823823837155,4.059823823837155
51.336529,-0.24878,1.0,3.569224458535183,3.569224458535183
51.336497,-0.248759,1.0,3.8492071336657787,3.8492071336657787
51.336463,-0.248752,1.0,3.8139858041045036,3.8139858041045036
51.336427,-0.248771,1.0,4.218363384367984,4.218363384367984
51.336398,-0.248797,1.0,3.7003495827744,3.7003495827744
51.336372,-0.248841,1.0,4.215391356593609,4.215391356593609
51.336347,-0.248883,1.0,4.037691279120764,4.037691279120764
51.336325,-0.248929,1.0,4.033264420161072,4.033264420161072
51.3363,-0.248977,1.0,4.350345688616579,4.350345688616579
51.336276,-0.249027,1.0,4.3898635780240305,4.3898635780240305
51.336255,-0.249069,1.0,3.7450641400438145,3.7450641400438145
51.336232,-0.249117,1.0,4.211566272518896,4.211566272518896
51.336214,-0.249153,1.0,3.210056780324359,3.210056780324359
51.336195,-0.249199,1.0,3.8399003134807654,3.8399003134807654
51.336176,-0.249238,1.0,3.4431347746464542,3.4431347746464542
51.336153,-0.24928,1.0,3.887772178897887,3.887772178897887
51.336134,-0.249312,1.0,3.0726967413911535,3.0726967413911535
51.336114,-0.249347,1.0,3.301571087963459,3.301571087963459
51.336094,-0.249386,1.0,3.5125389563948777,3.5125389563948777
51.336076,-0.249423,1.0,3.2648176234470907,3.2648176234470907
51.336058,-0.249462,1.0,3.3759803677338556,3.3759803677338556
51.336041,-0.249496,1.0,3.031727248027418,3.031727248027418
51.336022,-0.249531,1.0,3.227641349749999,3.227641349749999
51.335999,-0.249568,1.0,3.6326939602693056,3.6326939602693056
51.335975,-0.249606,1.0,3.7606470863675847,3.7606470863675847
51.335952,-0.24964,1.0,3.4874083665315254,3.4874083665315254
51.335932,-0.249672,1.0,3.150275431798143,3.150275431798143
51.335913,-0.24971,1.0,3.388406731223766,3.388406731223766
51.335897,-0.24975,1.0,3.3074601296010027,3.3074601296010027
51.335879,-0.249789,1.0,3.3759888529706186,3.3759888529706186
51.335859,-0.249834,1.0,3.8452250481480816,3.8452250481480816
51.335839,-0.249874,1.0,3.566747394542609,3.566747394542609
51.33582,-0.249914,1.0,3.498423475855348,3.498423475855348
51.335799,-0.249952,1.0,3.5315072045353197,3.5315072045353197
51.335779,-0.249996,1.0,3.788607473587164,3.788607473587164
51.33576,-0.250035,1.0,3.4431540996230723,3.4431540996230723
51.335742,-0.250072,1.0,3.2648323504196863,3.2648323504196863
51.335721,-0.250112,1.0,3.6371978809835546,3.6371978809835546
51.335701,-0.250155,1.0,3.732431791456389,3.732431791456389
51.335679,-0.250191,1.0,3.5050002847320183,3.5050002847320183
51.33566,-0.250229,1.0,3.388418066440371,3.388418066440371
51.335642,-0.250268,1.0,3.376000086089244,3.376000086089244
51.335622,-0.250312,1.0,3.788615915874844,3.788615915874844
51.335605,-0.250349,1.0,3.1978045005457436,3.1978045005457436
51.33559,-0.250393,1.0,3.49106621792564,3.49106621792564
51.335571,-0.250438,1.0,3.781950814322484,3.781950814322484
51.335548,-0.250474,1.0,3.583581279765027,3.583581279765027
51.335526,-0.250489,1.0,2.6614889383199842,2.6614889383199842
51.335498,-0.250493,1.0,3.1275791527979258,3.1275791527979258
51.335472,-0.250486,1.0,2.93346925906616,2.93346925906616
51.335442,-0.250461,1.0,3.7650106792090097,3.7650106792090097
51.335419,-0.250435,1.0,3.135428293238423,3.135428293238423
51.335393,-0.2504,1.0,3.783751531759918,3.783751531759918
51.33537,-0.250364,1.0,3.5835880262355024,3.5835880262355024
51.335342,-0.250325,1.0,4.134146810030203,4.134146810030203
51.335323,-0.250295,1.0,2.973113029592071,2.973113029592071
51.335301,-0.25026,1.0,3.4554738271778986,3.4554738271778986
51.335281,-0.25023,1.0,3.053217246708159,3.053217246708159
51.335258,-0.250195,1.0,3.5351524078152132,3.5351524078152132
51.335233,-0.250165,1.0,3.479526608451222,3.479526608451222
51.335205,-0.250134,1.0,3.790964730142746,3.790964730142746
51.33518,-0.250106,1.0,3.3976061574255008,3.3976061574255008
51.335159,-0.250077,1.0,3.0891891034442622,3.0891891034442622
51.335134,-0.250048,1.0,3.4381059817517863,3.4381059817517863
51.335114,-0.250017,1.0,3.1013597282195473,3.1013597282195473
51.335088,-0.249985,1.0,3.652483382943902,3.652483382943902
51.335066,-0.249953,1.0,3.3112142519887606,3.3112142519887606
51.335041,-0.249925,1.0,3.397609491652634,3.397609491652634
51.335022,-0.249898,1.0,2.8300072071979203,2.8300072071979203
51.334998,-0.249867,1.0,3.434663528857362,3.434663528857362
51.334977,-0.249836,1.0,3.18212844566858,3.18212844566858
51.33495,-0.249799,1.0,3.958823923744371,3.958823923744371
51.334929,-0.249768,1.0,3.182129962680724,3.182129962680724
51.334904,-0.249737,1.0,3.521851064829047,3.521851064829047
51.334883,-0.249712,1.0,2.9144566139890986,2.9144566139890986
51.334857,-0.249677,1.0,3.7837696646226333,3.7837696646226333
51.334831,-0.249648,1.0,3.52872264425601,3.52872264425601
51.334803,-0.249616,1.0,3.831119513342363,3.831119513342363
51.334779,-0.249589,1.0,3.2665214362133352,3.2665214362133352
51.334753,-0.249556,1.0,3.6954571668631973,3.6954571668631973
51.334729,-0.249528,1.0,3.307158692639825,3.307158692639825
51.334703,-0.249491,1.0,3.8750928656282544,3.8750928656282544
51.334685,-0.24946,1.0,2.9458141324399034,2.9458141324399034
51.334659,-0.249425,1.0,3.7837763637025774,3.7837763637025774
51.334636,-0.249398,1.0,3.176229950037212,3.176229950037212
51.334609,-0.249369,1.0,3.620488254174752,3.620488254174752
51.334585,-0.249343,1.0,3.226883189073527,3.226883189073527
51.334559,-0.24931,1.0,3.695463130901783,3.695463130901783
51.334537,-0.249285,1.0,3.0043866683207874,3.0043866683207874
51.334511,-0.249255,1.0,3.569103312519712,3.569103312519712
51.334489,-0.249227,1.0,3.13027131878007,3.13027131878007
51.334465,-0.249192,1.0,3.6165250225332874,3.6165250225332874
51.334444,-0.249165,1.0,2.999872829827052,2.999872829827052
51.334422,-0.249132,1.0,3.3585681028044263,3.3585681028044263
51.334397,-0.249099,1.0,3.60904793311483,3.60904793311483
51.334369,-0.249063,1.0,3.9998328569486787,3.9998328569486787
51.334343,-0.24903,1.0,3.695469773074915,3.695469773074915
51.33432,-0.248999,1.0,3.3489255598649197,3.3489255598649197
51.334297,-0.248969,1.0,3.3043957636211565,3.3043957636211565
51.334274,-0.24894,1.0,3.260747417031803,3.260747417031803
51.33425,-0.248911,1.0,3.3487647140935417,3.3487647140935417
51.334226,-0.248882,1.0,3.348765341366036,3.348765341366036
51.3342,-0.248852,1.0,3.5691114746260397,3.5691114746260397
51.334175,-0.248822,1.0,3.4795551197667254,3.4795551197667254
51.334149,-0.248789,1.0,3.695475738529538,3.695475738529538
51.334125,-0.248759,1.0,3.391284542300048,3.391284542300048
51.33409,-0.248727,1.0,4.487332156568275,4.487332156568275
51.334058,-0.248696,1.0,4.1644046987290855,4.1644046987290855
51.334031,-0.248666,1.0,3.6598635375028183,3.6598635375028183
51.334007,-0.248641,1.0,3.188282810146331,3.188282810146331
51.333981,-0.248611,1.0,3.569117221391525,3.569117221391525
51.333956,-0.248584,1.0,3.358093119838879,3.358093119838879
51.33393,-0.248559,1.0,3.376820568312545,3.376820568312545
51.333908,-0.248535,1.0,2.9645278011366885,2.9645278011366885
51.333885,-0.248511,1.0,3.0570279324375402,3.0570279324375402
51.333859,-0.248484,1.0,3.4508059358570446,3.4508059358570446
51.333835,-0.248453,1.0,3.434697496925219,3.434697496925219
51.333809,-0.248418,1.0,3.783805116974302,3.783805116974302
51.333788,-0.248378,1.0,3.637287228981492,3.637287228981492
51.333769,-0.248335,1.0,3.66729771352384,3.66729771352384
51.333754,-0.248292,1.0,3.4301203488371454,3.4301203488371454
51.333745,-0.248244,1.0,3.491895565449224,3.491895565449224
51.333745,-0.248197,1.0,3.2755651540827064,3.2755651540827064
51.333753,-0.248151,1.0,3.3271281368684926,3.3271281368684926
51.333768,-0.24811,1.0,3.3090382699589225,3.3090382699589225
51.333791,-0.248072,1.0,3.682578926578432,3.682578926578432
51.333817,-0.248042,1.0,3.569122207841897,3.569122207841897
51.333847,-0.248006,1.0,4.175477638510473,4.175477638510473
51.333874,-0.24798,1.0,3.508083708400623,3.508083708400623
51.333906,-0.247941,1.0,4.479091442987086,4.479091442987086
51.333932,-0.247917,1.0,3.34139556181347,3.34139556181347
51.333962,-0.247886,1.0,3.975860824486465,3.975860824486465
51.333992,-0.247861,1.0,3.765035888302476,3.765035888302476
51.334028,-0.24783,1.0,4.550712751340474,4.550712751340474
51.334058,-0.247801,1.0,3.9018721253613435,3.9018721253613435
51.33409,-0.247767,1.0,4.276609268027226,4.276609268027226
51.334116,-0.247735,1.0,3.6525125540105376,3.6525125540105376
51.334144,-0.247701,1.0,3.913917365989737,3.913917365989737
51.334158,-0.247677,1.0,2.285530181894354,2.285530181894354
51.334175,-0.247627,1.0,3.9648009183305644,3.9648009183305644
51.334184,-0.24757,1.0,4.096705413125737,4.096705413125737
51.334184,-0.247506,1.0,4.460301442467457,4.460301442467457
51.334173,-0.247455,1.0,3.7590903873898136,3.7590903873898136
51.334157,-0.247398,1.0,4.353054718520881,4.353054718520881
51.334138,-0.247349,1.0,4.0162170560596255,4.0162170560596255
51.334116,-0.247293,1.0,4.606773451041375,4.606773451041375
51.334097,-0.247247,1.0,3.8400220498997983,3.8400220498997983
51.334077,-0.247202,1.0,3.845323810522828,3.845323810522828
51.334059,-0.247163,1.0,3.3760751206352104,3.3760751206352104
51.334042,-0.247116,1.0,3.7823684459141953,3.7823684459141953
51.334025,-0.247073,1.0,3.5436966614772047,3.5436966614772047
51.33401,-0.247025,1.0,3.7383925315444313,3.7383925315444313
51.333998,-0.246982,1.0,3.280708071562107,3.280708071562107
51.333987,-0.246935,1.0,3.496698613088124,3.496698613088124
51.333979,-0.24688,1.0,3.935064477134728,3.935064477134728
51.333973,-0.246831,1.0,3.479564066157343,3.479564066157343
51.33397,-0.246782,1.0,3.4312057885365177,3.4312057885365177
51.333972,-0.246733,1.0,3.4221755384937276,3.4221755384937276
51.333977,-0.246682,1.0,3.5975857083063056,3.5975857083063056
51.333984,-0.246634,1.0,3.434696353306135,3.434696353306135
51.333993,-0.246588,1.0,3.3585850898926957,3.3585850898926957
51.334003,-0.246542,1.0,3.3934147956526206,3.3934147956526206
51.334012,-0.2465,1.0,3.0936073983742816,3.0936073983742816
51.334022,-0.246458,1.0,3.1313858925767306,3.1313858925767306
51.334027,-0.246413,1.0,3.185112502466529,3.185112502466529
51.334034,-0.246365,1.0,3.434692811647507,3.434692811647507
51.334033,-0.246308,1.0,3.9740265958990344,3.9740265958990344
51.334031,-0.246264,1.0,3.074529655914947,3.074529655914947
51.334021,-0.246214,1.0,3.657916603779775,3.657916603779775
51.334011,-0.246176,1.0,2.8725120185838544,2.8725120185838544
51.333994,-0.246132,1.0,3.60282677862972,3.60282677862972
51.333975,-0.246095,1.0,3.33430804214443,3.33430804214443
51.333954,-0.246054,1.0,3.690965139544355,3.690965139544355
51.333932,-0.246017,1.0,3.5552871741057226,3.5552871741057226
51.333917,-0.245973,1.0,3.491164018432846,3.491164018432846
51.333918,-0.245935,1.0,2.650655183496477,2.650655183496477
51.333928,-0.245896,1.0,2.936894141506591,2.936894141506591
51.333947,-0.245859,1.0,3.3343100702246993,3.3343100702246993
51.333967,-0.245824,1.0,3.3016554838815013,3.3016554838815013
51.333992,-0.245796,1.0,3.397635257396884,3.397635257396884
51.334013,-0.24577,1.0,2.9566674679324167,2.9566674679324167
51.334039,-0.245734,1.0,3.829096316685916,3.829096316685916
51.334063,-0.245705,1.0,3.348770236733298,3.348770236733298
51.334091,-0.245672,1.0,3.872123594921347,3.872123594921347
51.334115,-0.245642,1.0,3.391285483684956,3.391285483684956
51.334142,-0.245601,1.0,4.1458310144940915,4.1458310144940915
51.334161,-0.245567,1.0,3.1753769410493415,3.1753769410493415
51.33418,-0.24553,1.0,3.334300015365811,3.334300015365811
51.334186,-0.245487,1.0,3.0702108540412927,3.0702108540412927
51.334192,-0.245452,1.0,2.5289172433540372,2.5289172433540372
51.334206,-0.245429,1.0,2.2350309548749805,2.2350309548749805
51.334226,-0.245405,1.0,2.7836434809287494,2.7836434809287494
51.334241,-0.245388,1.0,2.046614642231496,2.046614642231496
51.334266,-0.245358,1.0,3.4795533419601608,3.4795533419601608
51.334289,-0.245331,1.0,3.1762387912007024,3.1762387912007024
51.334317,-0.245303,1.0,3.6758551770367824,3.6758551770367824
51.334344,-0.245276,1.0,3.5445740497747362,3.5445740497747362
51.334372,-0.245247,1.0,3.713320547389186,3.713320547389186
51.334399,-0.24522,1.0,3.5445728788707447,3.5445728788707447
51.334428,-0.245194,1.0,3.700387203212553,3.700387203212553
51.334455,-0.245181,1.0,3.1375303321919534,3.1375303321919534
51.334487,-0.245167,1.0,3.691425988384594,3.691425988384594
51.334517,-0.245156,1.0,3.424548389691643,3.424548389691643
51.334548,-0.245137,1.0,3.6943508365668376,3.6943508365668376
51.334573,-0.24511,1.0,3.358079775158659,3.358079775158659
51.334595,-0.245067,1.0,3.8692640343035145,3.8692640343035145
51.334607,-0.245023,1.0,3.3444527563415845,3.3444527563415845
51.334612,-0.244964,1.0,4.149259991902212,4.149259991902212
51.334607,-0.244916,1.0,3.391131144792575,3.391131144792575
51.334592,-0.244866,1.0,3.863580141602838,3.863580141602838
51.334571,-0.24482,1.0,3.9668332327366627,3.9668332327366627
51.334545,-0.244775,1.0,4.266442644787541,4.266442644787541
51.334519,-0.244743,1.0,3.652500014407692,3.652500014407692
51.334495,-0.244709,1.0,3.56989033089608,3.56989033089608
51.334485,-0.244677,1.0,2.4922412142876347,2.4922412142876347
51.334482,-0.244637,1.0,2.8075797013520947,2.8075797013520947
51.33448,-0.244597,1.0,2.7965365386329966,2.7965365386329966
51.334484,-0.244558,1.0,2.754169412479943,2.754169412479943
51.334488,-0.244519,1.0,2.754169178855592,2.754169178855592
51.334493,-0.244472,1.0,3.3224116432137625,3.3224116432137625
51.334501,-0.24443,1.0,3.059379870559015,3.059379870559015
51.334509,-0.24438,1.0,3.596457607760427,3.596457607760427
51.334519,-0.244327,1.0,3.857575533536045,3.857575533536045
51.33453,-0.244279,1.0,3.5620305554421274,3.5620305554421274
51.334541,-0.244237,1.0,3.1725879334068257,3.1725879334068257
51.334551,-0.244191,1.0,3.3933787238632784,3.3933787238632784
51.33456,-0.244144,1.0,3.425132778978332,3.425132778978332
51.334567,-0.244089,1.0,3.911354939551755,3.911354939551755
51.334573,-0.244046,1.0,3.070186237718557,3.070186237718557
51.334579,-0.243995,1.0,3.6164134174457154,3.6164134174457154
51.33458,-0.243944,1.0,3.5560129334042934,3.5560129334042934
51.334576,-0.243897,1.0,3.305598261642221,3.305598261642221
51.334573,-0.24385,1.0,3.2924668988573513,3.2924668988573513
51.334579,-0.24381,1.0,2.866473056758824,2.866473056758824
51.334591,-0.243777,1.0,2.659240502329993,2.659240502329993
51.334613,-0.243739,1.0,3.6061262142852826,3.6061262142852826
51.334632,-0.243713,1.0,2.784167176165602,2.784167176165602
51.334659,-0.243679,1.0,3.825945211678273,3.825945211678273
51.334681,-0.24365,1.0,3.174179279860348,3.174179279860348
51.334704,-0.243617,1.0,3.440481458842934,3.440481458842934
51.334723,-0.243582,1.0,3.227693890289543,3.227693890289543
51.334749,-0.243537,1.0,4.266433777709219,4.266433777709219
51.334768,-0.243503,1.0,3.175353737915064,3.175353737915064
51.334785,-0.243475,1.0,2.717521032039121,2.717521032039121
51.334804,-0.243441,1.0,3.1753523622635016,3.1753523622635016
51.33483,-0.2434,1.0,4.065914329695812,4.065914329695812
51.334857,-0.243373,1.0,3.5445631259846144,3.5445631259846144
51.334893,-0.243357,1.0,4.157490908271672,4.157490908271672
51.334923,-0.243353,1.0,3.3492616345733013,3.3492616345733013
51.334955,-0.243359,1.0,3.5846217832580014,3.5846217832580014
51.334984,-0.243363,1.0,3.2384062193319845,3.2384062193319845
51.335015,-0.243365,1.0,3.4517105071369265,3.4517105071369265
51.335041,-0.243364,1.0,2.8934611925362037,2.8934611925362037
51.335061,-0.243385,1.0,2.6632498922341097,2.6632498922341097
51.335079,-0.243421,1.0,3.210105717923216,3.210105717923216
51.3351,-0.243463,1.0,3.7451223719098548,3.7451223719098548
51.335121,-0.243492,1.0,3.08919078460131,3.08919078460131
51.335147,-0.243521,1.0,3.5287154594697268,3.5287154594697268
51.335177,-0.243546,1.0,3.765015703846892,3.765015703846892
51.335206,-0.243569,1.0,3.6026113837188296,3.6026113837188296
51.335241,-0.243597,1.0,4.355489172305474,4.355489172305474
51.335271,-0.243622,1.0,3.7650141021712518,3.7650141021712518
51.335305,-0.243645,1.0,4.108253181828626,4.108253181828626
51.335337,-0.24367,1.0,3.9636026557727,3.9636026557727
51.33537,-0.243697,1.0,4.125504694670271,4.125504694670271
51.335397,-0.243717,1.0,3.311491396824456,3.311491396824456
51.335429,-0.243739,1.0,3.876252480137471,3.876252480137471
51.335457,-0.24376,1.0,3.4417822477311923,3.4417822477311923
51.335487,-0.243779,1.0,3.590699968433077,3.590699968433077
51.335518,-0.243791,1.0,3.548837645468177,3.548837645468177
51.335554,-0.243806,1.0,4.139340558544517,4.139340558544517
51.335585,-0.243826,1.0,3.7198877625816187,3.7198877625816187
51.335622,-0.243851,1.0,4.46994232890909,4.46994232890909
51.335652,-0.243866,1.0,3.4975139032318245,3.4975139032318245
51.335688,-0.243888,1.0,4.288591537212822,4.288591537212822
51.335719,-0.243911,1.0,3.8031652997067096,3.8031652997067096
51.335751,-0.243935,1.0,3.933461070031735,3.933461070031735
51.33578,-0.243957,1.0,3.5721417280504233,3.5721417280504233
51.335811,-0.243979,1.0,3.7743219965534736,3.7743219965534736
51.335843,-0.243996,1.0,3.752098698821583,3.752098698821583
51.335872,-0.244015,1.0,3.4875233963939216,3.4875233963939216
51.335903,-0.244032,1.0,3.646704249647906,3.646704249647906
51.335931,-0.244051,1.0,3.3848620971897168,3.3848620971897168
51.335962,-0.244072,1.0,3.7465526209675506,3.7465526209675506
51.33599,-0.244094,1.0,3.4719809962586434,3.4719809962586434
51.336021,-0.244117,1.0,3.8031610243782117,3.8031610243782117
51.336051,-0.244141,1.0,3.73326360311427,3.73326360311427
51.336084,-0.244162,1.0,3.952338516524413,3.952338516524413
51.336116,-0.244183,1.0,3.8492118999936973,3.8492118999936973
51.336149,-0.244204,1.0,3.9523377865606633,3.9523377865606633
51.33618,-0.244223,1.0,3.6943348880550255,3.6943348880550255
51.336219,-0.244248,1.0,4.675650314928836,4.675650314928836
51.336247,-0.244264,1.0,3.3086747188293133,3.3086747188293133
51.33628,-0.244286,1.0,3.9786674480695448,3.9786674480695448
51.33631,-0.244303,1.0,3.541665489480293,3.541665489480293
51.336344,-0.244324,1.0,4.055891597500096,4.055891597500096
51.336377,-0.244341,1.0,3.857817915644486,3.857817915644486
51.33641,-0.244363,1.0,3.9786658529110936,3.9786658529110936
51.33644,-0.244382,1.0,3.5906903534817065,3.5906903534817065
51.336471,-0.244401,1.0,3.6943320441065532,3.6943320441065532
51.336501,-0.244416,1.0,3.4975085963676,3.4975085963676
51.336533,-0.244435,1.0,3.798404180813838,3.798404180813838
51.336563,-0.244455,1.0,3.616967232363972,3.616967232363972
51.336596,-0.244474,1.0,3.9028726046261055,3.9028726046261055
51.336629,-0.2445,1.0,4.094167417937182,4.094167417937182
51.336659,-0.244529,1.0,3.9018141642641346,3.9018141642641346
51.33669,-0.244556,1.0,3.9287730007107875,3.9287730007107875
51.33672,-0.244579,1.0,3.7025564291085873,3.7025564291085873
51.336751,-0.244599,1.0,3.719875154875828,3.719875154875828
51.336778,-0.244622,1.0,3.4047534421128307,3.4047534421128307
51.33681,-0.244641,1.0,3.7984015576126993,3.7984015576126993
51.33684,-0.24466,1.0,3.5906863152592687,3.5906863152592687
51.336871,-0.244675,1.0,3.603829156629122,3.603829156629122
51.336906,-0.244692,1.0,4.070145525946407,4.070145525946407
51.336935,-0.244711,1.0,3.487512313739419,3.487512313739419
51.336965,-0.244736,1.0,3.7649852508535626,3.7649852508535626
51.336999,-0.244761,1.0,4.164586269101129,4.164586269101129
51.337029,-0.244783,1.0,3.6729215178393293,3.6729215178393293
51.337062,-0.244799,1.0,3.8369856955330457,3.8369856955330457
51.33709,-0.244818,1.0,3.3848496072073244,3.3848496072073244
51.337124,-0.244839,1.0,4.055883108806195,4.055883108806195
51.337154,-0.244854,1.0,3.4975045147208244,3.4975045147208244
51.337192,-0.244871,1.0,4.390531421407423,4.390531421407423
51.337223,-0.24489,1.0,3.694324695259057,3.694324695259057
51.337257,-0.244911,1.0,4.055881661658229,4.055881661658229
51.337285,-0.244931,1.0,3.4127101192767126,3.4127101192767126
51.337316,-0.244956,1.0,3.863949205709649,3.863949205709649
51.337342,-0.244978,1.0,3.27379531886949,3.27379531886949
51.337367,-0.245008,1.0,3.479469774292026,3.479469774292026
51.337388,-0.245035,1.0,2.9997986874703497,2.9997986874703497
51.337414,-0.245063,1.0,3.489215662138938,3.489215662138938
51.337443,-0.245088,1.0,3.6667115074400005,3.6667115074400005
51.337472,-0.24512,1.0,3.9220451549452338,3.9220451549452338
51.337502,-0.245145,1.0,3.76497610489928,3.76497610489928
51.337536,-0.245167,1.0,4.081540429503512,4.081540429503512
51.337564,-0.245183,1.0,3.308664615360361,3.308664615360361
51.337595,-0.245203,1.0,3.719866030106474,3.719866030106474
51.337624,-0.245225,1.0,3.5721162495957164,3.5721162495957164
51.337655,-0.24525,1.0,3.8639435913643325,3.8639435913643325
51.337684,-0.245272,1.0,3.5721154238466433,3.5721154238466433
51.337712,-0.245296,1.0,3.535711769849611,3.535711769849611
51.337746,-0.245317,1.0,4.055876338670606,4.055876338670606
51.337776,-0.245335,1.0,3.5655685677291786,3.5655685677291786
51.337808,-0.245355,1.0,3.8232415601876952,3.8232415601876952
51.33784,-0.245378,1.0,3.904308870451291,3.904308870451291
51.337872,-0.245395,1.0,3.7520833635567015,3.7520833635567015
51.337906,-0.24542,1.0,4.164572422879052,4.164572422879052
51.33794,-0.245445,1.0,4.164571903421536,4.164571903421536
51.337973,-0.245471,1.0,4.094144729852707,4.094144729852707
51.338004,-0.245497,1.0,3.895854413239145,3.895854413239145
51.338036,-0.245522,1.0,3.9635591707121565,3.9635591707121565
51.338061,-0.245542,1.0,3.1110265214909605,3.1110265214909605
51.338089,-0.245563,1.0,3.441747888103689,3.441747888103689
51.338119,-0.245584,1.0,3.6443695748165865,3.6443695748165865
51.338148,-0.245608,1.0,3.6341065449733394,3.6341065449733394
51.338178,-0.245631,1.0,3.70253517170668,3.70253517170668
51.33821,-0.245653,1.0,3.876217351640114,3.876217351640114
51.338239,-0.245678,1.0,3.6666975608099044,3.6666975608099044
51.338269,-0.245704,1.0,3.7977111593293342,3.7977111593293342
51.3383,-0.245727,1.0,3.803128753652512,3.803128753652512
51.338333,-0.245752,1.0,4.063780092113322,4.063780092113322
51.338364,-0.245775,1.0,3.8031278478871546,3.8031278478871546
51.338393,-0.245799,1.0,3.634102563549436,3.634102563549436
51.338426,-0.245825,1.0,4.094137082406269,4.094137082406269
51.338455,-0.245855,1.0,3.844485926087626,3.844485926087626
51.338483,-0.245885,1.0,3.7516053080133007,3.7516053080133007
51.338511,-0.245914,1.0,3.713223356895943,3.713223356895943
51.338544,-0.245941,1.0,4.125447213649704,4.125447213649704
51.338574,-0.245963,1.0,3.6729008091163857,3.6729008091163857
51.338605,-0.245985,1.0,3.7742856513637326,3.7742856513637326
51.338634,-0.24601,1.0,3.6666906397253123,3.6666906397253123
51.338669,-0.246039,1.0,4.387086877208985,4.387086877208985
